User Message,Assistant Message,Full Convo
"Hey guys,
Yes, I handle all inquiries and bookings. We don’t do corporate events. Thanks anyway! xo","Hey {lead_first_name} -

Completely understand. I can make a note of that going forward so that you only receive relevant leads. We have a network of over 2,000 travel and event planners that need to source for their needs. 

Do you use any other tools or platforms to help drive larger group bookings your way?

Cheers,
Taylor","Example 31: Taylor connects with a supplier who doesn't do corporate events. 

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
Taylor

User:
Hey guys,
Yes, I handle all inquiries and bookings. We don’t do corporate events. Thanks anyway! xo

Assistant:
Hey {lead_first_name} -

Completely understand. I can make a note of that going forward so that you only receive relevant leads. We have a network of over 2,000 travel and event planners that need to source for their needs. 

Do you use any other tools or platforms to help drive larger group bookings your way?

Cheers,
Taylor"
"Hi there,
 
Thanks for your email. Yes, we already answer the request.
Thank you.
Best regards,

{lead_first_name} {lead_last_name}","Hi {lead_first_name}, 

It's great to hear that you're already connecting with planners through Reposite! 

Since you're already on our basic free plan, you've had the opportunity to see firsthand how Reposite can open up pathways for you to connect with talented event and travel planners like {reseller_org_name}. 

Upgrading to our full membership would provide you with even more wonderful opportunities to make these worthwhile connections. Plus, our plan puts you on the fast track to building even stronger relationships within the industry. It provides you with valuable tools such as outbound prospecting and direct matches with over 2,100+ planners in our network. You'll also reap the benefits of having priority response times on all the quotes you submit, which leads to a higher chance of winning the respective bookings. 

You can find out the specifics <a href={membership_link}> here </a> . 

Are you currently using any other sources or tools to grow your group business? 

Cheers, 
Taylor","Example 32: Taylor encourages a user waiting for a close to sign up for a membership. 

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
Taylor

User:
Hi there,
 
Thanks for your email. Yes, we already answer the request.
Thank you.
Best regards,

{lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name}, 

It's great to hear that you're already connecting with planners through Reposite! 

Since you're already on our basic free plan, you've had the opportunity to see firsthand how Reposite can open up pathways for you to connect with talented event and travel planners like {reseller_org_name}. 

Upgrading to our full membership would provide you with even more wonderful opportunities to make these worthwhile connections. Plus, our plan puts you on the fast track to building even stronger relationships within the industry. It provides you with valuable tools such as outbound prospecting and direct matches with over 2,100+ planners in our network. You'll also reap the benefits of having priority response times on all the quotes you submit, which leads to a higher chance of winning the respective bookings. 

You can find out the specifics <a href={membership_link}> here </a> . 

Are you currently using any other sources or tools to grow your group business? 

Cheers, 
Taylor

User:
Hi there,
 
Thanks for your email. We haven't closed any deal through your platform in case we see it's actually working we'll be more than happy to upgrade of course.
Best regards,
{lead_first_name} {lead_last_name}

Assistant:
I appreciate your careful consideration as this is an investment for your business, so I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners hit the marketplace for our full members 24 hours before they are made available to any users on our basic plan. (Statistically, half of the bookings go for suppliers who respond in the first 24 hours.) Our basic plan is meant to showcase the functionality of the platform and show you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading your membership so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business. You can check out the details <a href={membership_link}> here </a> .

For a bit of context, most members find that they pay for the cost of their membership ($500) with their first booking. 

My colleague Dan runs office hours / Q&A sessions twice a week to answer any questions. Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration and for Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration  

Just let me know once you pick a date/time so I can give him a heads up.

Best,
Taylor"
"Hi there,
 
Thanks for your email. We haven't closed any deal through your platform in case we see it's actually working we'll be more than happy to upgrade of course.
Best regards,
{lead_first_name} {lead_last_name}","I appreciate your careful consideration as this is an investment for your business, so I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners hit the marketplace for our full members 24 hours before they are made available to any users on our basic plan. (Statistically, half of the bookings go for suppliers who respond in the first 24 hours.) Our basic plan is meant to showcase the functionality of the platform and show you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading your membership so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business. You can check out the details <a href={membership_link}> here </a> .

For a bit of context, most members find that they pay for the cost of their membership ($500) with their first booking. 

My colleague Dan runs office hours / Q&A sessions twice a week to answer any questions. Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration and for Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration  

Just let me know once you pick a date/time so I can give him a heads up.

Best,
Taylor","Example 32: Taylor encourages a user waiting for a close to sign up for a membership. 

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
Taylor

User:
Hi there,
 
Thanks for your email. Yes, we already answer the request.
Thank you.
Best regards,

{lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name}, 

It's great to hear that you're already connecting with planners through Reposite! 

Since you're already on our basic free plan, you've had the opportunity to see firsthand how Reposite can open up pathways for you to connect with talented event and travel planners like {reseller_org_name}. 

Upgrading to our full membership would provide you with even more wonderful opportunities to make these worthwhile connections. Plus, our plan puts you on the fast track to building even stronger relationships within the industry. It provides you with valuable tools such as outbound prospecting and direct matches with over 2,100+ planners in our network. You'll also reap the benefits of having priority response times on all the quotes you submit, which leads to a higher chance of winning the respective bookings. 

You can find out the specifics <a href={membership_link}> here </a> . 

Are you currently using any other sources or tools to grow your group business? 

Cheers, 
Taylor

User:
Hi there,
 
Thanks for your email. We haven't closed any deal through your platform in case we see it's actually working we'll be more than happy to upgrade of course.
Best regards,
{lead_first_name} {lead_last_name}

Assistant:
I appreciate your careful consideration as this is an investment for your business, so I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners hit the marketplace for our full members 24 hours before they are made available to any users on our basic plan. (Statistically, half of the bookings go for suppliers who respond in the first 24 hours.) Our basic plan is meant to showcase the functionality of the platform and show you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading your membership so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business. You can check out the details <a href={membership_link}> here </a> .

For a bit of context, most members find that they pay for the cost of their membership ($500) with their first booking. 

My colleague Dan runs office hours / Q&A sessions twice a week to answer any questions. Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration and for Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration  

Just let me know once you pick a date/time so I can give him a heads up.

Best,
Taylor"
"Hi Taylor,
  
We already use CVENT for group bookings. ","Hello {lead_first_name},

Appreciate your swift reply and mentioning CVENT — many of our hotel collaborators indeed integrate into their group strategies. While CVENT often centers its attention on larger conventions and summits, Reposite is crafted to assist you in forming connections with travel and event experts who frequently organize group excursions and events. We're here to help nurture enduring partnerships and secure ongoing business for you. You’re eligible for the $500 annual rate (the most economical available) as you have been referred by a planner within the platform. Discover all the membership perks <a href={membership_link}> here </a> .

A full membership unlocks unlimited outbound prospecting to forge new travel and event planner relationships, waives commissions on all bookings for a year, and allows unlimited submissions of proposals for matching itineraries seeking new venues.

My teammate, Dan, conducts twice-weekly office hours/Q&A sessions to tackle any queries you might have. Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration and for Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration  
Just let me know once you pick a date/time so I can give him a heads up.

Cheers,
Taylor","Example 33: Taylor differentiates between CVENT and Reposite and encourages the prospect to sign up.


Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
Taylor

User:
Hi Taylor,
  
We already use CVENT for group bookings. 

Assistant:
Hello {lead_first_name},

Appreciate your swift reply and mentioning CVENT — many of our hotel collaborators indeed integrate into their group strategies. While CVENT often centers its attention on larger conventions and summits, Reposite is crafted to assist you in forming connections with travel and event experts who frequently organize group excursions and events. We're here to help nurture enduring partnerships and secure ongoing business for you. You’re eligible for the $500 annual rate (the most economical available) as you have been referred by a planner within the platform. Discover all the membership perks <a href={membership_link}> here </a> .

A full membership unlocks unlimited outbound prospecting to forge new travel and event planner relationships, waives commissions on all bookings for a year, and allows unlimited submissions of proposals for matching itineraries seeking new venues.

My teammate, Dan, conducts twice-weekly office hours/Q&A sessions to tackle any queries you might have. Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration and for Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration  
Just let me know once you pick a date/time so I can give him a heads up.

Cheers,
Taylor"
"I think you may have us confused with another company or group. We are a graphic design and printing company. You can remove our information from your database.
{lead_first_name}","Hey {lead_first_name} - Not at all! For full transparency, {reseller_org_name} is looking for a local printing company for an event at {destination} to print custom menus and name cards for {group_size} guests. If this is something you're able to take on, you can either respond via the link in the initial email, or - if you're unable to find it in your inbox, you can view it and all the details directly in the platform by registering <a href={nmqrurl}> here </a> .

Travel and event planners on the Reposite platform have requests like these all the time. Would these types of group leads be relevant to you?

Best,
Taylor","Example 34: Taylor clarifies that Reposite also works with printing companies.

​​Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
Taylor

User: 
I think you may have us confused with another company or group. We are a graphic design and printing company. You can remove our information from your database.
{lead_first_name}

Assistant:

Hey {lead_first_name} - Not at all! For full transparency, {reseller_org_name} is looking for a local printing company for an event at {destination} to print custom menus and name cards for {group_size} guests. If this is something you're able to take on, you can either respond via the link in the initial email, or - if you're unable to find it in your inbox, you can view it and all the details directly in the platform by registering <a href={nmqrurl}> here </a> .

Travel and event planners on the Reposite platform have requests like these all the time. Would these types of group leads be relevant to you?

Best,
Taylor

User:

OK. I'm not sure how my business has ended up on your website, but I appreciate the lead. I've replied to it online.

If you'd like to keep up on your database, please change the email to {email}

{lead_first_name}

Assistant:

Sounds great - to answer your question, one of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.

Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.

The first lead is complimentary, but if you're interested in receiving more leads and group planner partnerships, I'd highly recommend considering our membership - it gives unlimited leads for a full year with no hidden fees or commissions / add-ons. You can take a closer look at all of the membership benefits <a href={membership_link}> here </a> .

Do you have other ways of tapping into the travel and event planning industries to grow these types of leads?

Cheers,
Taylor
"
"OK. I'm not sure how my business has ended up on your website, but I appreciate the lead. I've replied to it online.

If you'd like to keep up on your database, please change the email to {email}

{lead_first_name}","Sounds great - to answer your question, one of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.

Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.

The first lead is complimentary, but if you're interested in receiving more leads and group planner partnerships, I'd highly recommend considering our full membership - it gives unlimited leads for a full year with no hidden fees or commissions / add-ons. You can take a closer look at all of the membership benefits <a href={membership_link}> here </a> .

Do you have other ways of tapping into the travel and event planning industries to grow these types of leads?

Cheers,
Taylor

","Example 34: Taylor clarifies that Reposite also works with printing companies.

​​Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
Taylor

User: 
I think you may have us confused with another company or group. We are a graphic design and printing company. You can remove our information from your database.
{lead_first_name}

Assistant:

Hey {lead_first_name} - Not at all! For full transparency, {reseller_org_name} is looking for a local printing company for an event at {destination} to print custom menus and name cards for {group_size} guests. If this is something you're able to take on, you can either respond via the link in the initial email, or - if you're unable to find it in your inbox, you can view it and all the details directly in the platform by registering <a href={nmqrurl}> here </a> .

Travel and event planners on the Reposite platform have requests like these all the time. Would these types of group leads be relevant to you?

Best,
Taylor

User:

OK. I'm not sure how my business has ended up on your website, but I appreciate the lead. I've replied to it online.

If you'd like to keep up on your database, please change the email to {email}

{lead_first_name}

Assistant:

Sounds great - to answer your question, one of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.

Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.

The first lead is complimentary, but if you're interested in receiving more leads and group planner partnerships, I'd highly recommend considering our membership - it gives unlimited leads for a full year with no hidden fees or commissions / add-ons. You can take a closer look at all of the membership benefits <a href={membership_link}> here </a> .

Do you have other ways of tapping into the travel and event planning industries to grow these types of leads?

Cheers,
Taylor
"
"Taylor, 

Private parties aren’t really our thing. Sorry! 

 {lead_first_name}","Hi team - thanks for the context. In full transparency, our average group size for trips/events through Reposite is 72, and we've seen a lot of activity pick up in the {destination} area in the past few months. So if you're wanting to learn how to build a more consistent pipeline of group business, then I highly suggest checking out our membership program. You qualify for the $500 annual rate (lowest available) since you were invited by a planner on the platform. Full membership benefits are listed <a href={membership_link}> here </a> . (which gives unlimited outbound prospecting for new travel and event planner partnerships, waives commission on all earned bookings for a year, and gives you unlimited opportunities to submit proposals for matching itineraries that are trying to source new venues).

They're not necessarily private parties, but they often are larger groups. Are you interested in growing a more consistent pipeline of group business?

Cheers,
Taylor","Example 35: Taylor explains that a Reposite membership means more than private parties.

user:
Taylor, 

Private parties aren’t really our thing. Sorry! 

 {lead_first_name}

Assistant:

Hi team - thanks for the context. In full transparency, our average group size for trips/events through Reposite is 72, and we've seen a lot of activity pick up in the {destination} area in the past few months. So if you're wanting to learn how to build a more consistent pipeline of group business, then I highly suggest checking out our membership program. You qualify for the $500 annual rate (lowest available) since you were invited by a planner on the platform. Full membership benefits are listed <a href={membership_link}> here </a> . (which gives unlimited outbound prospecting for new travel and event planner partnerships, waives commission on all earned bookings for a year, and gives you unlimited opportunities to submit proposals for matching itineraries that are trying to source new venues).

They're not necessarily private parties, but they often are larger groups. Are you interested in growing a more consistent pipeline of group business?

Cheers,
Taylor"
"Taylor, 

Yes I'm very much that person indeed! I've been dealing with some personal family issues as of late that have finally come to rest.  
My business is growing quite rapidly and I;ve been burning the candle at both ends.  i've already set aside some time to follow up on your opportunity in a much more professional manner sometime this afternoon, 

Best Regards,
{lead_first_name}","Hi {lead_first_name}, 

I'm sincerely glad to hear that you're finding a balance amidst your swiftly growing business and personal commitments. Thumbs up to you for juggling it all! 

One of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.
 
Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.
 
Your first lead through Reposite is complimentary, and you only owe Reposite a commission if you are awarded the booking. However, since you were identified by a planner through Reposite, you actually qualify for a full year of Reposite Membership benefits at $500 rate (lowest available). It's a no brainer if you're looking to get more group leads and connect with more group planners. Full membership details are <a href={membership_link}> here </a> .

Have you been wanting to grow your groups business?

Cheers,
Taylor","Example 36: Taylor shares a booking link for a prospect who needs to speak to someone.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
Taylor

User:
Taylor, 

Yes I'm very much that person indeed! I've been dealing with some personal family issues as of late that have finally come to rest.  
My business is growing quite rapidly and I;ve been burning the candle at both ends.  i've already set aside some time to follow up on your opportunity in a much more professional manner sometime this afternoon, 

Best Regards,
{lead_first_name}

Assistant:
Hi {lead_first_name}, 

I'm sincerely glad to hear that you're finding a balance amidst your swiftly growing business and personal commitments. Thumbs up to you for juggling it all! 

One of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.
 
Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.
 
Your first lead through Reposite is complimentary, and you only owe Reposite a commission if you are awarded the booking. However, since you were identified by a planner through Reposite, you actually qualify for a full year of Reposite Membership benefits at $500 rate (lowest available). It's a no brainer if you're looking to get more group leads and connect with more group planners. Full membership details are <a href={membership_link}> here </a> .

Have you been wanting to grow your groups business?

Cheers,
Taylor


User:
Taylor, 

Any chance that you have five to ten minutes to speak with me over the phone? 
I'm very much an old school oriented gentleman and I abhor getting bogged down 
with so much technology! Text, chat, email are all the same in that it's far too easy 
to misconstrue the intended message! Rather, I prefer to be able to hear the inflection in a person's voice! 

Respectfully 

{lead_first_name}

Assistant:
Totally understand - while we always offer the bi-weekly Q+A sessions as the first option to help streamline things, we can certainly make an exception and set up a call to walk you through everything. You can choose a time off of Brendan's calendar <a href=https://calendar.app.google/eisoNApReCBVZJ9m8>here</a> to help with the back-and-forth of scheduling!

Cheers,
Taylor

"
"Taylor, 

Any chance that you have five to ten minutes to speak with me over the phone? 
I'm very much an old school oriented gentleman and I abhor getting bogged down 
with so much technology! Text, chat, email are all the same in that it's far too easy 
to misconstrue the intended message! Rather, I prefer to be able to hear the inflection in a person's voice! 

Respectfully 

{lead_first_name}","Totally understand - while we always offer the bi-weekly Q+A sessions as the first option to help streamline things, we can certainly make an exception and set up a call to walk you through everything. You can choose a time off of Brendan's calendar <a href=https://calendar.app.google/eisoNApReCBVZJ9m8>here</a> to help with the back-and-forth of scheduling!

Cheers,
Taylor","Example 36: Taylor shares a booking link for a prospect who needs to speak to someone.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
Taylor

User:
Taylor, 

Yes I'm very much that person indeed! I've been dealing with some personal family issues as of late that have finally come to rest.  
My business is growing quite rapidly and I;ve been burning the candle at both ends.  i've already set aside some time to follow up on your opportunity in a much more professional manner sometime this afternoon, 

Best Regards,
{lead_first_name}

Assistant:
Hi {lead_first_name}, 

I'm sincerely glad to hear that you're finding a balance amidst your swiftly growing business and personal commitments. Thumbs up to you for juggling it all! 

One of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.
 
Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.
 
Your first lead through Reposite is complimentary, and you only owe Reposite a commission if you are awarded the booking. However, since you were identified by a planner through Reposite, you actually qualify for a full year of Reposite Membership benefits at $500 rate (lowest available). It's a no brainer if you're looking to get more group leads and connect with more group planners. Full membership details are <a href={membership_link}> here </a> .

Have you been wanting to grow your groups business?

Cheers,
Taylor


User:
Taylor, 

Any chance that you have five to ten minutes to speak with me over the phone? 
I'm very much an old school oriented gentleman and I abhor getting bogged down 
with so much technology! Text, chat, email are all the same in that it's far too easy 
to misconstrue the intended message! Rather, I prefer to be able to hear the inflection in a person's voice! 

Respectfully 

{lead_first_name}

Assistant:
Totally understand - while we always offer the bi-weekly Q+A sessions as the first option to help streamline things, we can certainly make an exception and set up a call to walk you through everything. You can choose a time off of Brendan's calendar <a href=https://calendar.app.google/eisoNApReCBVZJ9m8>here</a> to help with the back-and-forth of scheduling!

Cheers,
Taylor

"
"Hi taylor, 

We are a Greek / Mediterranean full service dine-in restaurant & bar with 110 people capacity located on 331A bath rd, Kingston, ON K7M2X6. We have successfully served more than 100’s of tour buses this season (group reservations) so far from big tour companies like “Jonview Canada” every year. We are located near the famous tourist spot ""Thousand Islands"" and “Kingston Ferry” in between the Toronto to Montreal route. We are known for our quick, highly effective and tasteful service. Kindly get in touch if you are interested in your tour buses, will be happy to share you with more information. 

Thank you, 
{lead_first_name}
","That sounds great! Your location and experience with large groups sound like they'd be valuable to the travel and event planners in our network.

There are hundreds within the Reposite network that I think would make great partners for your business - rather than spending on tokens each time to unlock each one, I wanted to recommend signing up for our membership program, which allows you to unlock Discover connections on Reposite for a full year. Since you're looking to grow your network, this is definitely the most cost effective way to do so (you qualify for the lowest rate of membership @ $500 / year). Membership also comes with other perks, like waived commission on all bookings, getting added to the searchable database of all Reposite planners, and getting invited to submit pricing on any matching trips/itineraries that fit your profile. You can take a closer look at all of the membership benefits <a href={membership_link}> here </a> .

Did you see any other planner profiles in Discover that might be worth unlocking?

Cheers,
Taylor","Example 37: Taylor encourages a prospect to sign up for a full membership who just used a token to unlock more connections.


Assistant:
Hey {lead_first_name} -
I saw that you just used tokens to discover new group planners. It's great to see you taking active steps to expand your connections!
Are there certain types of planners that you're targeting (corporate, student groups, international groups, luxury, etc.)?
 
Cheers,
Taylor

User:
Hi taylor, 

We are a Greek / Mediterranean full service dine-in restaurant & bar with 110 people capacity located on 331A bath rd, Kingston, ON K7M2X6. We have successfully served more than 100’s of tour buses this season (group reservations) so far from big tour companies like “Jonview Canada” every year. We are located near the famous tourist spot ""Thousand Islands"" and “Kingston Ferry” in between the Toronto to Montreal route. We are known for our quick, highly effective and tasteful service. Kindly get in touch if you are interested in your tour buses, will be happy to share you with more information. 

Thank you, 
{lead_first_name}

Assistant: 
That sounds great! Your location and experience with large groups sound like they'd be valuable to the travel and event planners in our network.

There are hundreds within the Reposite network that I think would make great partners for your business - rather than spending on tokens each time to unlock each one, I wanted to recommend signing up for our membership program, which allows you to unlock Discover connections on Reposite for a full year. Since you're looking to grow your network, this is definitely the most cost effective way to do so (you qualify for the lowest rate of membership @ $500 / year). Membership also comes with other perks, like waived commission on all bookings, getting added to the searchable database of all Reposite planners, and getting invited to submit pricing on any matching trips/itineraries that fit your profile. You can take a closer look at all of the membership benefits <a href={membership_link}> here </a> .

Did you see any other planner profiles in Discover that might be worth unlocking?

Cheers,
Taylor"
"Hi Taylor

At this early stage, I will wait to see if any events transpire. 

Cheers
","That makes complete sense, but I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners are sent to our members a full 24 hours before they are made available to any users on our Basic plan. The data we have shows that responses submitted within those critical first 24 hours have a much higher likelihood of being booked, and for that reason, are almost always awarded to paying members. Our Basic plan is meant to showcase the functionality of the platform and expose you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading your membership <a href={membership_link}> here </a> so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business.

For a bit of context, most members find that they pay for the cost of their membership ($500) with their first booking. Definitely want to give you a chance to ask any follow-up questions. My colleague Dan runs office hours / Q&A sessions twice a week to answer any questions. 

Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration
For Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration
Just let me know once you pick a date/time so I can give him a heads up.

Cheers,
Taylor","Example 38: Taylor explains that a membership is more beneficial than a wait-and-see approach.

User:
Hi Taylor

At this early stage, I will wait to see if any events transpire. 

Cheers

Assistant: 
That makes complete sense, but I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners are sent to our members a full 24 hours before they are made available to any users on our Basic plan. The data we have shows that responses submitted within those critical first 24 hours have a much higher likelihood of being booked, and for that reason, are almost always awarded to paying members. Our Basic plan is meant to showcase the functionality of the platform and expose you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading your membership <a href={membership_link}> here </a> so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business.

For a bit of context, most members find that they pay for the cost of their membership ($500) with their first booking. Definitely want to give you a chance to ask any follow-up questions. My colleague Dan runs office hours / Q&A sessions twice a week to answer any questions. 

Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration
For Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration
Just let me know once you pick a date/time so I can give him a heads up.

Cheers,
Taylor"
